IID_Bootstrap_Means,Block_Bootstrap_Means
14.788597053171044,13.35490070467649
14.654708520179373,15.519538757206918
14.461242793081357,13.815502882767456
14.967969250480461,14.635490070467648
15.499679692504804,15.867392696989109
14.61883408071749,14.745035233824472
14.709160794362589,13.828315182575272
14.358744394618833,15.588725176169122
15.251121076233185,12.857142857142858
14.426649583600256,14.96604740550929
13.821909032671364,14.05701473414478
14.89173606662396,14.244074311338885
14.24023062139654,15.598975016015375
15.19795003203075,16.556694426649585
14.34785393978219,15.426008968609866
14.064061499039077,14.850096092248558
14.895579756566304,13.983344010249839
15.490070467648943,14.633568225496477
14.62075592568866,13.905829596412556
14.762331838565023,13.547085201793722
15.418321588725176,13.915438821268417
15.168481742472775,16.992953235105702
14.963484945547727,14.086483023702755
14.509288917360665,14.31454196028187
14.926969891095451,13.964766175528508
15.757847533632287,15.134529147982063
14.557335041639975,14.717488789237668
14.770019218449711,14.565022421524663
14.361947469570788,15.26457399103139
14.81806534272902,13.34785393978219
15.875080076873799,14.467008327994876
14.805253042921205,15.088404868673926
15.208840486867393,14.17296604740551
14.80973734785394,14.217168481742473
14.61883408071749,14.376681614349776
14.241511851377322,14.126201153106983
14.584240871236387,13.374759769378603
14.044843049327355,16.104420243433697
14.781550288276746,14.217809096732864
14.935938500960923,13.295323510570148
14.63613068545804,14.594490711082639
15.229980781550289,14.145419602818706
14.1319666880205,14.010890454836643
14.37091607943626,14.176169122357463
13.969891095451633,14.58744394618834
15.782190903267136,15.274823830877642
14.283151825752723,13.352978859705317
14.344010249839846,14.25624599615631
15.145419602818706,14.483664317745035
14.783472133247917,15.508648302370275
14.60345932094811,15.262652146060217
14.449711723254325,15.249199231262011
14.926329276105061,14.551569506726457
15.04932735426009,13.737988468930173
13.936579115951313,14.49519538757207
14.516976297245355,13.474695707879563
14.153747597693785,14.618193465727098
15.116591928251122,14.19090326713645
14.452274183215888,14.236386931454197
14.276105060858423,14.94234465086483
15.120435618193465,14.539397821909033
14.61883408071749,13.522741832158873
14.084561178731583,13.845611787315823
14.253042921204356,13.821268417680974
14.24791800128123,13.36322869955157
14.63613068545804,14.171684817424728
15.102498398462524,16.16527866752082
14.926969891095451,13.484304932735427
15.105060858424087,13.590006406149904
14.77578475336323,15.286995515695068
14.394618834080717,14.162075592568867
14.401665598975017,14.798206278026905
14.73542600896861,14.433055733504164
14.800128122998078,13.81806534272902
14.18193465727098,14.736707238949391
15.370275464445868,16.04228058936579
14.668161434977579,14.484945547725816
14.944266495836002,15.435618193465727
14.62075592568866,13.99167200512492
14.960922485586163,13.787956438180654
14.736066623959001,14.194106342088405
15.359385009609225,14.136450992953234
15.085842408712363,14.246636771300448
14.602178090967328,16.390134529147982
15.329276105060858,16.451633568225496
14.472773862908392,14.786675208199872
15.220371556694426,12.162075592568867
14.315823190262652,14.623959000640616
15.655989750160154,13.75976937860346
15.19090326713645,14.070467648942985
14.716207559256887,14.180012812299807
14.521460602178092,13.675848814862269
14.422805893657912,14.034593209481102
14.857142857142858,16.89301729660474
14.62075592568866,15.303651505445227
15.269058295964125,15.279948750800768
15.324791800128123,14.805253042921205
15.04099935938501,12.955156950672645
14.589365791159514,14.77578475336323
14.782190903267136,14.814221652786674
14.478539397821908,13.94234465086483
13.824471492632927,14.905188981422166
14.74375400384369,13.6598334401025
14.55413196668802,15.787956438180654
14.867392696989109,15.30685458039718
14.814221652786674,17.285073670723897
14.10762331838565,15.709801409352979
13.998078155028828,13.800128122998078
14.723254324151185,14.047405509288918
14.837283792440743,15.897501601537476
14.482383087764253,16.750160153747597
15.026905829596412,15.582319026265214
14.360666239590007,15.326713645099295
15.3401665598975,14.496476617552851
14.192825112107624,14.389493914157592
15.105701473414477,14.418962203715568
15.414477898782831,14.547725816784112
14.54580397181294,15.192825112107624
14.48686739269699,15.610506085842408
14.208840486867393,13.317745035233825
14.395900064061498,14.946828955797566
14.62844330557335,15.389493914157592
13.76873798846893,14.476617552850737
14.736066623959001,14.349775784753364
14.170403587443946,15.163997437540038
14.962203715566945,15.017296604740551
14.918641896220372,14.146700832799487
14.297885970531711,13.871877001921845
14.442664958360025,16.134529147982065
15.331197950032031,13.042280589365792
14.736707238949391,16.360025624599615
14.787956438180654,14.698910954516336
14.369634849455478,13.654067905188981
14.757847533632287,14.449711723254325
14.62011531069827,14.877642536835362
14.739910313901346,14.461242793081357
14.94234465086483,17.50544522741832
13.985906470211402,14.964125560538116
14.383728379244074,13.110826393337604
15.183215887251762,15.666239590006406
14.114029468289559,14.825112107623319
15.709801409352979,13.045483664317745
14.867392696989109,17.33119795003203
14.308135810377962,15.500320307495196
14.267777065983344,15.42024343369635
14.93401665598975,15.978859705317104
15.288276745675848,14.119154388212683
14.616271620755926,14.293401665598974
14.456758488148623,14.215246636771301
14.943625880845612,14.770019218449711
14.556694426649583,14.711723254324152
14.740550928891736,13.791800128122999
14.725816784112748,14.790518898142217
14.577194106342088,15.249199231262011
15.103779628443306,14.167200512491993
15.007046764894298,13.521460602178092
14.261370916079436,13.867392696989109
15.111467008327995,15.315182575272262
14.548366431774504,13.816143497757848
14.027546444586804,16.035233824471494
14.832799487508007,15.062780269058296
15.244714926329276,15.07431133888533
14.631646380525304,13.57014734144779
14.666880204996797,13.210121716848175
15.191543882126842,14.750800768737989
14.472773862908392,16.237027546444587
15.672005124919924,14.617552850736708
14.250480461242793,12.700832799487507
14.433696348494555,15.670723894939142
14.730301089045483,13.730301089045483
15.01793721973094,12.625880845611787
14.482383087764253,13.144138372837924
14.073030108904549,14.424727738629084
15.05765534913517,15.167841127482383
14.53619474695708,13.928891736066625
15.188340807174887,13.890454836643178
14.45355541319667,15.691223574631646
14.940422805893657,13.705317104420244
14.408071748878923,14.40486867392697
15.006406149903908,14.675848814862269
